Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.82,33,923.7,602,0,57,48
35.82,56,923.7,602,0,57,49
35.82,37,923.7,597,0,58,3
35.82,39,923.7,597,0,58,4
35.84,53,923.7,597,0,58,18
35.84,51,923.7,597,0,58,19
35.84,37,923.7,598,0,58,33
35.84,56,923.7,598,0,58,34
35.84,34,923.7,596,0,58,49
35.84,55,923.7,596,0,58,50
35.84,43,923.7,598,0,59,4
35.88,35,923.7,596,0,59,5
35.88,34,923.7,596,0,59,19
35.88,33,923.7,596,0,59,20
35.88,50,923.7,601,0,59,34
35.88,58,923.7,601,0,59,35
35.88,51,923.7,595,0,59,49
35.88,38,923.7,595,0,59,50
35.88,59,923.7,600,1,0,4
35.88,39,923.7,600,1,0,5
35.88,46,923.7,601,1,0,19
35.88,45,923.7,601,1,0,20
35.88,49,923.7,603,1,0,34
35.88,58,923.7,603,1,0,35
35.88,59,923.7,605,1,0,49
35.88,53,923.7,605,1,0,50
35.87,45,923.7,605,1,1,4
35.87,51,923.7,605,1,1,5
35.87,33,923.7,597,1,1,19
35.87,54,923.7,597,1,1,21
35.87,37,923.7,592,1,1,35
35.87,45,923.7,592,1,1,36
35.87,36,923.7,595,1,1,50
35.87,58,923.7,595,1,1,51
35.87,39,923.7,594,1,2,5
35.87,50,923.7,594,1,2,6
35.87,42,923.7,596,1,2,20
35.87,38,923.7,596,1,2,21
35.87,35,923.7,600,1,2,35
35.87,44,923.7,600,1,2,36
35.88,56,923.7,601,1,2,50
35.88,41,923.7,601,1,2,51
35.87,53,923.7,603,1,3,5
35.87,59,923.7,603,1,3,6
35.87,40,923.7,612,1,3,20
35.87,33,923.7,612,1,3,21
35.87,46,923.8,616,1,3,35
35.87,35,923.8,616,1,3,36
35.86,52,923.7,612,1,3,50
35.86,34,923.7,612,1,3,51
35.86,45,923.7,612,1,4,5
35.86,38,923.7,612,1,4,7
35.86,45,923.7,616,1,4,21
35.86,40,923.7,616,1,4,22
35.86,59,923.7,613,1,4,36
35.86,54,923.7,613,1,4,37
35.84,42,923.7,612,1,4,51
35.84,43,923.7,612,1,4,52
35.84,44,923.7,611,1,5,6
35.84,58,923.7,611,1,5,7
35.84,48,923.7,609,1,5,21
35.84,54,923.7,609,1,5,22
35.84,47,923.7,607,1,5,36
35.84,35,923.7,607,1,5,37
35.84,46,923.7,601,1,5,51
35.84,31,923.7,601,1,5,52
35.84,31,923.8,600,1,6,6
35.84,57,923.8,600,1,6,7
35.82,34,923.8,600,1,6,21
35.82,44,923.8,600,1,6,22
35.82,49,923.7,598,1,6,36
35.82,60,923.7,598,1,6,37
35.8,47,923.8,595,1,6,51
35.8,59,923.8,595,1,6,52
35.8,53,923.8,601,1,7,7
35.8,52,923.8,601,1,7,8
35.8,35,923.8,607,1,7,22
35.8,57,923.8,607,1,7,23
35.8,34,923.8,611,1,7,37
35.8,32,923.8,611,1,7,38
35.82,37,923.7,615,1,7,52
35.82,38,923.7,615,1,7,53
35.8,50,923.7,614,1,8,7
35.8,31,923.7,614,1,8,8
35.82,47,923.7,616,1,8,22
35.82,59,923.7,616,1,8,23
35.82,54,923.8,619,1,8,37
35.84,43,923.7,615,1,8,38
35.84,58,923.7,615,1,8,52
35.84,33,923.8,608,1,8,53
35.86,36,923.8,607,1,9,7
35.86,52,923.8,607,1,9,8
35.86,55,923.8,601,1,9,22
35.86,54,923.8,601,1,9,23
35.86,55,923.8,596,1,9,37
35.86,50,923.8,596,1,9,38
35.84,42,923.8,598,1,9,53
35.84,40,923.8,598,1,9,54
35.84,31,923.7,600,1,10,8
35.84,49,923.7,600,1,10,9
35.84,58,923.8,600,1,10,23
35.84,50,923.8,600,1,10,24
35.84,30,923.8,594,1,10,38
35.84,33,923.8,594,1,10,39
35.84,41,923.8,592,1,10,53
35.84,33,923.8,592,1,10,54
35.84,56,923.8,589,1,11,8
35.84,42,923.8,589,1,11,9
35.84,54,923.8,592,1,11,23
35.84,39,923.8,592,1,11,24
35.84,52,923.7,594,1,11,38
35.84,43,923.7,594,1,11,39
35.84,60,923.8,595,1,11,53
35.84,48,923.8,595,1,11,54
35.84,46,923.7,599,1,12,8
35.84,47,923.7,599,1,12,10
35.84,53,923.7,601,1,12,24
35.84,44,923.7,601,1,12,25
35.84,41,923.8,600,1,12,39
35.84,49,923.8,600,1,12,40
35.84,41,923.8,598,1,12,54
35.84,37,923.8,598,1,12,55
35.82,36,923.8,601,1,13,9
35.82,57,923.8,601,1,13,10
35.82,54,923.8,599,1,13,24
35.82,45,923.8,599,1,13,25
35.82,33,923.8,603,1,13,39
35.82,46,923.8,603,1,13,40
35.82,54,923.8,605,1,13,54
35.82,37,923.8,605,1,13,55
35.82,50,923.8,602,1,14,9
35.82,32,923.8,602,1,14,10
35.82,38,923.8,597,1,14,24
35.82,48,923.8,597,1,14,25
35.82,31,923.8,598,1,14,39
35.82,55,923.8,598,1,14,40
35.8,49,923.8,602,1,14,54
35.8,44,923.8,602,1,14,55
35.8,34,923.8,602,1,15,10
35.8,35,923.8,602,1,15,11
35.8,60,923.8,602,1,15,25
35.8,51,923.8,602,1,15,26
35.8,35,923.8,605,1,15,40
35.8,44,923.8,605,1,15,41
35.8,59,923.8,603,1,15,55
35.8,49,923.8,603,1,15,56
35.8,56,923.8,596,1,16,10
35.8,31,923.8,596,1,16,11
35.79,36,923.8,592,1,16,25
35.79,43,923.8,592,1,16,26
35.77,44,923.7,596,1,16,40
35.77,38,923.7,596,1,16,41
35.78,31,923.8,594,1,16,55
35.78,55,923.8,594,1,16,56
35.78,40,923.8,595,1,17,10
35.78,49,923.8,595,1,17,11
35.78,57,923.7,594,1,17,25
35.78,48,923.7,594,1,17,26
35.78,56,923.8,587,1,17,40
35.78,36,923.8,587,1,17,41
35.79,57,923.8,588,1,17,55
35.79,56,923.8,588,1,17,57
35.79,46,923.8,588,1,18,11
35.8,59,923.8,587,1,18,12
35.8,30,923.8,587,1,18,26
35.8,34,923.7,585,1,18,27
35.8,32,923.8,581,1,18,41
35.8,51,923.8,581,1,18,42
35.8,42,923.7,577,1,18,56
35.8,35,923.7,577,1,18,57
35.8,32,923.8,573,1,19,11
35.8,49,923.8,573,1,19,12
35.8,39,923.7,575,1,19,26
35.8,48,923.7,575,1,19,27
35.8,59,923.8,576,1,19,41
35.8,45,923.8,576,1,19,42
35.8,44,923.8,588,1,19,56
35.8,47,923.8,588,1,19,57
35.82,35,923.8,589,1,20,11
35.82,54,923.8,589,1,20,12
35.8,58,923.7,589,1,20,26
35.8,31,923.7,589,1,20,27
35.82,52,923.8,587,1,20,41
35.82,33,923.8,587,1,20,42
35.82,38,923.7,594,1,20,57
35.82,60,923.7,594,1,20,58
35.82,44,923.7,591,1,21,12
35.82,54,923.7,591,1,21,13
35.82,34,923.8,594,1,21,27
35.82,31,923.8,594,1,21,28
35.82,39,923.8,598,1,21,42
35.82,52,923.8,598,1,21,43
35.82,33,923.8,596,1,21,57
35.82,58,923.8,596,1,21,58
35.82,40,923.7,599,1,22,12
35.82,36,923.7,599,1,22,13
35.82,57,923.7,605,1,22,27
35.82,58,923.7,605,1,22,28
35.82,30,923.7,610,1,22,42
35.82,53,923.7,610,1,22,43
35.82,54,923.8,611,1,22,57
35.82,32,923.8,611,1,22,58
35.82,49,923.8,609,1,23,12
35.82,43,923.8,609,1,23,13
35.82,55,923.7,608,1,23,28
35.82,57,923.7,608,1,23,28
35.82,51,923.8,605,1,23,43
35.82,38,923.8,605,1,23,44
35.82,32,923.8,606,1,23,58
35.82,39,923.8,606,1,23,59
35.82,53,923.8,612,1,24,13
